ProspectID,LeadNumber,LeadOrigin,LeadSource,LeadScore,EngagementScore,TotalVisits,AverageTimePerVisit
9972c3a4-8ccf-4e89-b762-f4a6e0cd7074,639428,API,Olark Chat,10,0,0,0
848302e1-4a95-46aa-b68d-2156a88b42df,639415,Landing Page Submission,Direct Traffic,195,50,5,447.4
3e6bae8c-8654-4758-b15f-73e63e0e5394,639414,Landing Page Submission,Google,160,0,8,51.14
f5f40ced-5fb0-46d5-b647-9b502076d793,639408,Landing Page Submission,Google,160,70,7,236.17
84060de3-5643-455f-a374-643d92be1bbd,639391,API,Olark Chat,20,20,0,0
58b43303-ecd6-424c-a6aa-88b160c7c746,639387,Landing Page Submission,Direct Traffic,110,40,2,17
df368684-5dc9-4c92-b872-e7fcef5f7ea4,639385,API,Olark Chat,0,0,0,0
dc3b8fd0-59db-4f3e-943f-076ae48b9809,639384,API,Olark Chat,40,40,0,0
88659966-224f-4cc9-99d9-934828f2ecfc,639377,Landing Page Submission,Direct Traffic,130,60,4,308.5
94b60093-49cd-41f5-be6e-ebc3c009ae54,639376,Landing Page Submission,Google,75,10,3,23.5
38b6498f-3a1b-4294-b289-db2b155bf7cf,639373,Landing Page Submission,Google,125,30,9,71.5
2b66deec-f5e0-4115-865e-1406639ac9cb,639359,Landing Page Submission,Direct Traffic,280,0,7,209.86
128e8835-5740-48ed-be39-b27890b2ef13,639358,Landing Page Submission,Google,145,0,10,105.17
1896c6af-234d-4dd8-a00e-673dcacc2c2c,639343,Landing Page Submission,Organic Search,120,0,6,188.2
4b180db8-e9b1-4b06-a3ae-89c7cc0e6aa7,639342,Lead Add Form,Reference,35,10,0,0
5f499790-1ccb-4cbb-bfaa-0156841bc908,639333,Lead Add Form,Reference,20,0,0,0
80a100f1-650b-4457-957d-fca6917d364e,639330,Landing Page Submission,Direct Traffic,100,0,3,40
003c30fe-1ffe-4ba3-90fa-27a519325851,639324,Landing Page Submission,Google,60,0,2,39
15ef3886-f3e6-4a57-9449-20f468068a26,639321,Lead Add Form,Reference,0,0,0,0
90b6366b-35aa-4d4f-9770-ac61883ca7e0,639320,API,Google,80,10,2,239
2f085b6e-f2e7-4326-b1a9-dadb4a405348,639314,API,Olark Chat,10,0,0,0
ebcd2b98-d164-43af-8961-fe9a82a75138,639312,Landing Page Submission,Organic Search,510,260,16,274.64
345400eb-3be2-45e9-99b2-017cea22cbf4,639311,Lead Add Form,Reference,0,0,0,0
59017198-db6a-4be2-b9ed-ec27bd347666,639304,API,Olark Chat,20,0,0,0
dacb8ac8-04ac-401e-8f82-28e6f757e539,639302,Landing Page Submission,Google,100,20,5,31.5
c3e09ba7-d320-4481-bd9e-91228cc5a60c,639299,API,Google,100,0,2,775
2f19a734-84cb-4ae2-9d3b-8c49963cfb46,639298,Lead Add Form,Reference,20,0,0,0
1623c654-38c6-4290-bdc4-c6505eedd043,639297,Lead Add Form,Reference,95,0,0,0
e3840e9a-b5e8-486e-b522-9ef677bfae08,639296,Landing Page Submission,Direct Traffic,90,20,4,19.33
315f771a-b1c7-4e5f-93bc-c6c158a477ee,639293,Landing Page Submission,Direct Traffic,120,0,6,86.2
a63844a8-e564-4370-b234-7ab45e07d564,639288,Lead Add Form,Reference,-10,0,0,0
60439638-e8e3-4494-8d09-90f545b0ed85,639282,Lead Add Form,Reference,20,20,0,0
46b71694-3033-4354-a7f6-6ef674d923d4,639253,Lead Add Form,Reference,10,0,0,0
a3f58f39-7664-43ff-9d4f-1e7bb0e9216d,639249,API,Olark Chat,45,20,0,0
4d5d16b2-778c-432b-bfdd-50734c4f8ae1,639246,Lead Add Form,Reference,0,0,0,0
b76fa087-84c4-4f76-8723-861451da786e,639245,API,Google,90,40,3,973.67
ad89dcf2-57b1-4de6-93bc-fc287ea0a80a,639242,API,Olark Chat,0,0,0,0
c128ffcc-6d14-4e01-80f5-19497c1edbe8,639224,Landing Page Submission,Direct Traffic,325,0,4,346.5
d23c9ae0-2926-4f07-a4f2-ed8cb48449fa,639215,API,Google,155,90,2,371
f994659f-56f3-4698-8e16-7cd2d185b9b6,639214,Landing Page Submission,Google,125,0,5,278.75
5f05a482-8fb5-4fe8-aca3-0f7b9d794178,639211,Lead Add Form,Reference,120,0,0,0
1b979a6a-3326-486a-816d-4952e9e9457c,639205,API,Google,80,0,2,243.5
12229772-a904-4f5a-93ee-3cbdd41b8e33,639204,API,Google,60,0,2,0
8076461b-b575-44c5-9f23-fcefca5794a3,639201,Landing Page Submission,Google,90,0,5,419
99048327-74b2-4502-993d-5deacd095aed,639195,Landing Page Submission,Google,75,0,4,69.67
a1ed3b8d-ad87-4a32-95f6-c9cce96580e5,639181,Lead Add Form,Reference,-20,0,0,
f2902ad3-9cc2-4f45-b095-b8b509233cd4,639176,Landing Page Submission,Direct Traffic,190,0,9,98
4515b358-a64c-4252-8f6b-ae35cc2b09b2,639157,API,Organic Search,155,80,7,252.33
2b1f3a8b-f8d8-41d7-9654-8747e8051285,639151,API,Olark Chat,10,0,0,0
3351e393-5bb2-41dd-a759-6336b6f9f58e,639150,API,Olark Chat,0,0,0,0
ffe36030-d068-4372-8172-9c0ddec4b011,639147,Landing Page Submission,Organic Search,245,140,4,303
b9c929da-cc4b-46a9-b6f5-a6a4683e3641,639137,Landing Page Submission,Google,75,0,4,151.75
e54f76cc-2436-451c-8a29-fcd32ed7bed4,639134,Lead Add Form,,35,10,0,0
d27154d0-6ac5-462a-ab33-0d5fe91f8790,639133,API,Google,70,20,3,492.67
b6fa82dc-e10b-4f8a-ba5c-575c17d97024,639121,API,Olark Chat,305,260,23,141.14
5b723c56-8c9a-4ec9-aa36-68137dd79831,639120,API,Google,90,40,5,316.67
a5a26a3b-aa32-4a5e-9502-27d23492c9f3,639109,Landing Page Submission,Direct Traffic,80,0,3,203
26624c42-4644-4c52-b4a0-bb72fabc3236,639104,Landing Page Submission,Google,100,30,5,30
90866f3e-deb3-46d3-9c98-188d4f1ffdeb,639099,Lead Add Form,Reference,115,90,2,190
5469864a-7972-4f37-9d3a-4fdbc4c5b4e8,639086,API,Google,60,10,2,126
9c0e5f4a-094d-43ad-b355-3d197cddf718,639079,API,Olark Chat,-10,0,0,0
7d5bf9d3-175b-4aa2-ba54-c29f15e6c1b1,639056,Landing Page Submission,Organic Search,150,80,5,56
deb5c8b3-8af4-47ae-adca-9680643a16cb,639055,Landing Page Submission,Google,80,20,3,91
71df9c8b-3e32-4416-bf69-e100c0203542,639054,Lead Add Form,Welingak Website,0,0,0,0
65c8f628-c1d6-4c6d-9646-aee5904398d8,639044,API,Google,60,0,2,557
6e22b8b1-4c71-4655-984f-e65425873213,639022,API,Google,70,0,2,501
9cb03fe8-ec64-4f08-9b66-4f64fac7f6ed,639020,API,Google,100,50,4,509.33
a8c500ac-a2bc-48b6-8cf8-b8e4201f0432,639019,Landing Page Submission,Direct Traffic,125,0,4,79
dbd1a647-8d75-4774-a9aa-7ff2a170f1b3,639017,API,Google,70,0,2,1093
b99658d8-95a9-426e-ad9a-71fa7c5111a8,639014,Landing Page Submission,Direct Traffic,190,0,10,219.67
4ecc637c-0c7d-4fa9-bd79-6bde1ecfafce,638999,Landing Page Submission,Direct Traffic,240,0,9,299.67
58073de8-3edf-434d-87bf-cda478b48d6c,638993,Landing Page Submission,Google,95,30,5,90.5
a5a04bfd-1364-4836-96d9-b15031a98b19,638954,API,Google,205,0,12,262.11
a437107b-de3e-45e1-8b04-ea88930d855d,638937,Landing Page Submission,Google,95,0,5,62.5
04405beb-af8e-46eb-81a4-10cf147c3cb5,638934,Landing Page Submission,Direct Traffic,110,0,5,403
47519276-4824-4766-ab78-907a88ebca45,638922,Landing Page Submission,Google,245,0,8,414.57
1bbea362-018a-434d-800e-70c0055cc6b2,638889,Landing Page Submission,Direct Traffic,235,0,3,3
ef747208-ecf6-4689-a97a-62f9bbd12228,638885,Landing Page Submission,Direct Traffic,80,0,2,3
5641eb5a-ce2d-43ce-b30b-de268374e192,638862,Landing Page Submission,Direct Traffic,130,0,5,103
1178d910-d48e-4916-ab0d-b87ac51206c6,638858,API,Google,175,0,5,160.75
5935f917-83ff-4ae7-8a7f-7f11db37b78a,638855,Landing Page Submission,Direct Traffic,80,0,3,95.5
de2ac4ad-a5a2-4be1-b836-652b0f471f69,638851,Landing Page Submission,Google,165,0,8,261.71
aab6143a-424d-4a19-993e-03065412c420,638848,Landing Page Submission,Google,75,10,4,45.33
0c6c3a81-b6f2-4bd0-9f08-1a188af6b481,638770,API,Google,60,0,1,0
e6f75b33-d5a4-4971-a4fa-07d70dc4c706,638764,Landing Page Submission,Google,85,20,5,185.67
a961b83a-0ff9-477e-9640-908d6d753b1b,638761,Landing Page Submission,Google,140,0,3,379
39b0a3f4-a5af-4b16-b0f1-e23f0420afb3,638696,Landing Page Submission,Google,155,0,4,37.67
c9b1c1d2-5bd8-4c24-8fb0-f384ebbaba28,638694,Landing Page Submission,Direct Traffic,70,0,2,1
8282c44e-fca5-48a0-969d-158ba64530a5,638686,Landing Page Submission,Google,110,0,3,35
123fd8a8-2916-4453-b25f-4ca786a48d67,638674,Landing Page Submission,Google,125,0,5,90.67
0e4c0711-6cb5-455d-8e0d-7f9f2cc4f895,638668,Landing Page Submission,Direct Traffic,600,0,55,59.33
e3167f66-701b-4c04-9fb0-f1b326ba0267,638626,API,Olark Chat,135,110,4,62.5
8011d481-08bb-4f4f-a7dd-be98528caee2,638616,API,Olark Chat,75,0,3,405
b925888f-ccc9-4a41-a9a9-5f6d7cdcd560,638583,API,Olark Chat,0,0,0,0
e070140f-8f00-4acd-a1fa-79cc5d442c7a,638579,Landing Page Submission,Google,275,0,4,64.33
2211633a-0543-4add-b7ac-59a02dfc49fe,638526,Landing Page Submission,Google,185,110,7,84.33
886cb9c9-e7cf-414d-bfd9-03844e5abb92,638518,API,Google,110,20,4,125.67
fb240769-8db1-4572-ae96-1ef4ca9187cd,638505,API,Google,110,50,3,146.5
8d67be10-3421-400f-8264-9b6552981c5e,638503,Landing Page Submission,Direct Traffic,100,30,3,28
474e3292-00f7-4b79-aafa-18ef54c0b67d,638488,Landing Page Submission,Direct Traffic,90,20,2,3
c8005d89-6e9b-416d-bb67-3ff611ecce35,638481,API,Direct Traffic,90,0,5,109
f0b1bf45-9556-4141-aacc-4a20fc50ab2d,638468,Landing Page Submission,Direct Traffic,110,0,5,102
c26b7bae-01ce-42ec-8c9f-78859dd70e02,638453,Landing Page Submission,Google,135,0,4,197
d413bc27-b9a0-401a-abf1-b89b933437de,638451,Landing Page Submission,Google,90,0,3,237.5
45a41653-a79b-47c5-a277-eb7f6093d952,638430,API,Google,95,0,2,67
1b310cf1-1eba-4cb8-bdbc-a42827609a14,638425,Landing Page Submission,Direct Traffic,100,0,3,89
62d1fca2-b20e-4b6c-b506-2a4cd1c35ef1,638412,Landing Page Submission,Google,120,0,2,4
a80b2cc5-fd90-4195-9489-5c4c0cf9c710,638399,API,Olark Chat,70,0,0,0
9b706e1a-f056-4160-a680-4d4303cd68dc,638390,API,Olark Chat,10,10,0,0
c15d039c-559c-4e9a-890d-74b08d62dff7,638377,Landing Page Submission,Direct Traffic,90,0,3,34.5
5fe7762b-2963-4d1c-844d-eb2d04de4913,638374,Landing Page Submission,Organic Search,229,20,3,406
ef5facbc-eb9a-4101-b302-a30220c719d6,638356,API,Google,110,0,6,190.2
ed1e4958-8371-4c2a-9770-820a7bc3c8ee,638355,API,Google,70,0,2,80
ef858d3c-217c-45a1-b24a-e608fc30e4f3,638325,Landing Page Submission,Direct Traffic,80,0,3,81.33
9db78a51-cbdf-4315-ba82-e46018babb18,638321,API,Olark Chat,100,50,0,0
eec09875-4966-4955-b64b-77f0cf9397dd,638316,Landing Page Submission,Google,185,0,7,80.2
e84243c3-0c4d-47b9-bafc-573755c5cf61,638307,API,Olark Chat,0,0,0,0
efac4acc-739f-454d-a314-b3a79755a0ec,638288,Landing Page Submission,Organic Search,250,0,5,79
83609d31-0b4e-4d19-bfd7-63895b65b7ac,638283,Landing Page Submission,Organic Search,90,0,3,63.5
7652dfc4-6cf4-4e0c-9623-e13aa0b66720,638274,Landing Page Submission,Google,235,0,18,160.27
3ad5e561-1b7d-464a-bf92-f1ba298e8de8,638220,Landing Page Submission,Direct Traffic,200,0,2,2
2f18dbbc-f863-43dc-a99e-ea1267e54fce,638198,API,Google,80,0,3,84.5
86a346da-0adc-4061-80f4-5832240bd56f,638197,Landing Page Submission,Direct Traffic,195,0,3,150.33
63ab1f3d-2ab7-4cea-b42f-a8120642df4f,638184,API,Google,105,40,6,97.4
bde92f24-7f55-4063-8967-8ada400c068a,638180,API,Olark Chat,10,10,0,0
ef56287d-5e57-4907-9b7a-fa071670aa14,638158,Landing Page Submission,Direct Traffic,120,0,3,43
97b57208-14f3-479c-83e2-87396970bc93,638149,API,Olark Chat,60,10,0,0
60f6fe47-82b0-4b05-97c8-566f1de48ff1,638121,API,Direct Traffic,220,110,8,78
07957223-071c-4674-8cb1-baf4cd56f6a6,638078,Landing Page Submission,Direct Traffic,90,0,2,2
d9afdda0-9315-4827-8db9-8ca0cc6081c4,638076,API,Direct Traffic,140,0,10,89.43
9853c589-97d9-49b8-b905-7b1936798351,638072,Landing Page Submission,Google,165,0,5,167.6
7ff18522-a3b3-4c7b-94f5-8a18bcb8fd80,638046,Landing Page Submission,Direct Traffic,187,0,11,201.56
5a9df2e7-b9b2-4bae-873c-7e7f15ff346c,638028,Landing Page Submission,Organic Search,70,0,3,66
d1e7a138-cb19-4669-a014-b7342964b8cb,638023,Landing Page Submission,Organic Search,140,0,4,74
ef6ab1b4-d791-4c66-afd2-3a9fbca1c5f4,638022,Landing Page Submission,Direct Traffic,70,0,2,2
51b746bc-244d-4933-983e-e78799b7faad,638014,Landing Page Submission,Google,175,70,7,41.33
78ca81d1-128e-4987-9e2b-5cdd612de612,637996,Landing Page Submission,Google,80,0,4,196
fc3a66f4-631d-4f6e-98b3-b35d7f35bd13,637995,Landing Page Submission,Direct Traffic,200,0,10,183.44
5464e56f-d39b-49a4-881c-8c6f75f2bbc7,637986,Landing Page Submission,Organic Search,185,0,5,56.75
8136361c-5fcb-4213-832d-5f0e488af8a2,637980,Landing Page Submission,Direct Traffic,90,0,4,46
3908d248-cafa-4bf4-9f8d-454addbae372,637978,Landing Page Submission,Google,230,0,3,66.5
6a6f022c-f42e-4267-8582-6881e173dbed,637962,Landing Page Submission,Organic Search,245,90,5,110.67
baa9e237-fe59-4a81-ada3-2272543516b1,637957,Landing Page Submission,Google,90,0,4,89.67
2deeb09c-7731-4c91-a4c6-a09039c63a73,637954,Lead Add Form,Reference,20,10,0,0
6a463a83-3c5e-42e5-bb0e-e8e65f19b930,637953,Landing Page Submission,Direct Traffic,532,0,14,486.78
76740a1b-670b-4242-9b6c-410bb0035c09,637936,Landing Page Submission,Direct Traffic,110,0,4,349.67
f6248b17-c94e-4c5d-bcc6-04f8bfead0cd,637929,API,Google,60,0,2,111
913b7c82-8883-44f0-a7e1-be3196249df3,637927,API,Organic Search,60,0,1,0
8fba3db0-e8bb-42b4-9f6e-15066bdfa38e,637914,API,Google,120,0,5,116.75
1dfe1f39-98ce-484e-bd72-37efb03722a8,637909,Landing Page Submission,Google,80,0,4,105.33
6e1bb023-ae3c-47c0-b826-fa53e1a15b8c,637907,API,Google,80,0,3,524.67
f47014b5-2d6c-455a-ba5d-0422975cd749,637904,API,Google,60,0,1,0
5112019d-c4ee-4f42-83c9-9f3f778a604c,637903,API,Olark Chat,10,10,0,0
2e0a0a7f-9d52-4efe-9fd3-698ffff26739,637899,Landing Page Submission,Google,105,0,4,104
9a5f03c8-8be1-4623-9e26-1c5982a79691,637880,API,Google,80,0,3,98.5
e3a5f482-82ae-4da8-8893-f1fc53285f0e,637878,API,Olark Chat,0,0,0,0
8d8dcbbc-a317-4556-a6f7-6fa507155066,637866,API,Olark Chat,10,0,0,0
381b906c-9874-4232-874b-0b2e0695a1b4,637858,Landing Page Submission,Google,85,0,4,94.33
db7530f6-44d4-4065-842a-a72f933c06f7,637856,Landing Page Submission,Google,90,0,5,136.33
33dd9020-a199-47ba-8e5c-15f6a6a1c70a,637854,Landing Page Submission,Google,170,80,5,55.75
a502cddd-42ee-47a3-8851-682433ebec56,637847,Landing Page Submission,Organic Search,120,0,7,493.5
6450191f-fd3c-4f91-8cdc-ab8c26a50e1a,637844,Landing Page Submission,Direct Traffic,70,0,1,0
86b80537-fa99-4a07-935b-d8c1c0e61f0c,637842,Landing Page Submission,Google,265,0,5,101.4
8374269d-4264-4b88-b67d-447d2e719a45,637839,API,Olark Chat,45,0,0,0
36c00261-632b-45dc-9e30-412bbd97e34b,637838,Landing Page Submission,Google,80,0,4,36
9c45bd07-be5c-47c7-9f8a-abf49a4a9b81,637835,API,Olark Chat,20,0,0,0
af1f9adf-7d83-45d6-8e75-125ce0c14d8a,637829,Landing Page Submission,Direct Traffic,80,0,3,42
e1c8247c-9157-4876-ab16-0491d8f61e35,637819,API,Olark Chat,0,0,0,0
a475872a-9e52-4d2d-aee2-39f51f7a21c6,637818,API,Google,90,30,2,350
7ac057ce-1234-4827-9e6a-307d17996d9a,637794,Landing Page Submission,Direct Traffic,110,20,4,74.67
6a6e4b52-0305-4aa4-b974-392b9eec7e1e,637789,API,Olark Chat,10,10,0,0
d2d89821-2b35-4802-aa76-a9849d670ad5,637771,API,Google,60,0,2,824
a55f774e-675c-4023-8a4f-1d47849fd962,637766,Landing Page Submission,Direct Traffic,90,20,2,4
e0b653fb-f255-44cb-8859-a636b22abe68,637759,Lead Add Form,Reference,0,0,0,0
e3dfe1de-5529-40d1-b712-60a09a480ce5,637736,API,Olark Chat,0,0,0,0
4cbb8269-009c-4153-ab67-a65041a7f27e,637705,API,Google,140,0,3,249.5
f95ea4eb-58ed-4634-8ca1-e53a614031a4,637702,API,Olark Chat,0,0,0,0
682225cc-ce90-4999-b72a-963ee34259cf,637687,API,Google,60,0,2,189
5b36cb75-d505-48c4-a5a2-e19b12163f9e,637677,API,Olark Chat,10,0,0,0
1af2e8bf-75c7-4a96-a337-c5d045057df3,637675,Landing Page Submission,Google,75,0,4,39
9a24743c-0d7f-46fc-ad2f-4aa5f9d99bb7,637666,Landing Page Submission,Direct Traffic,170,0,3,316
06e26dfb-64f7-4fe0-808f-816412e8cc3a,637662,Landing Page Submission,Google,100,10,5,46.75
107e6acb-4d5e-4c8f-886a-31436ed6c3e5,637661,API,Google,110,0,4,340.33
cb0763b8-da8b-4990-be6e-622994e26a32,637650,Landing Page Submission,Google,95,0,2,3
61727e15-109e-44f3-b22c-cac758f22048,637647,Landing Page Submission,Google,70,0,2,49
14ec1f84-cf36-4ec3-8734-31c048042105,637640,Lead Add Form,Reference,35,20,0,0
e2f78d4a-de43-4a15-8eb2-902f8a2fdadf,637638,Landing Page Submission,Organic Search,290,80,11,52.88
74437ed6-d5ec-417d-9b59-b9a7d1e75b3d,637625,API,Olark Chat,0,0,0,0
04982de7-75e0-4121-b466-af4eee961458,637611,Landing Page Submission,Google,70,0,2,180
082ee6a1-e140-4d68-b88e-2a062e075e50,637608,Landing Page Submission,Google,457,90,21,41.59
0d1eb873-f7f2-4326-a0a7-3e3004600972,637590,Landing Page Submission,Google,105,10,4,69.5
cebb57f4-b891-48d8-99fb-b6614e9183f6,637589,Landing Page Submission,Direct Traffic,80,0,2,21
d622d3a2-3789-4839-a8be-eb0c13c16ce6,637585,Landing Page Submission,Direct Traffic,100,0,2,12
dd099d91-aa66-4038-b9d6-38079d91dcb9,637539,Landing Page Submission,Organic Search,130,0,9,98.5
f7a1b63a-3a1b-47a1-856d-c771b53a91e6,637526,API,Google,60,0,2,274
3ee3f186-3cd2-4fa1-9c0a-b845d460ff25,637521,Landing Page Submission,Google,200,0,5,395
079882c4-cdcb-4dbd-abfd-cd2ef7b118dd,637500,Landing Page Submission,Google,104,0,3,136.5
89986163-0f5c-4f2b-a003-17311ac2a363,637465,Landing Page Submission,Direct Traffic,105,0,2,4
ca9eff1e-f222-4bc0-bf8e-5938d0e211df,637463,API,Olark Chat,30,0,0,0
2fd27c5c-fc54-4912-a296-0860dbe9ea0c,637445,Landing Page Submission,Organic Search,150,0,6,114.4
682eff85-5f2f-445d-be1e-c352bf6f9fa9,637438,API,Olark Chat,0,0,0,0
f0ecf3ee-a932-4389-a614-233d0bc57c42,637436,Landing Page Submission,Direct Traffic,70,0,2,4
112b6c91-779b-408e-b759-1c8aeb6e2422,637420,API,Organic Search,175,0,3,79.5
be8bc9ee-a912-4b2c-be12-f4983bba4c38,637416,Landing Page Submission,Google,70,0,2,145
86883a4c-55ad-40ac-87cb-8bc5a81b197e,637414,Landing Page Submission,Organic Search,180,0,4,60.67
4fdb76d9-860c-43da-8273-6e4195202aee,637411,Landing Page Submission,Google,120,10,4,150.67
a96e2939-4d90-4029-9103-7db7acc73906,637410,Landing Page Submission,Google,170,0,6,89.6
23f45ed6-f34c-4015-9b0a-581cf7fb79ee,637409,API,Olark Chat,240,100,12,42
942272a8-c206-4e7c-ac53-ac33a30c1b4c,637395,Landing Page Submission,Direct Traffic,110,0,3,424.5
31f88339-a9d5-4d1f-80a4-38a0aec28f3a,637388,API,Google,125,0,8,73.29
e7580fe2-4c0d-4f45-80e6-69732951e571,637387,API,Olark Chat,40,0,2,0
a4cfe6c8-1116-4a3d-823d-c674c2eaf4b8,637379,Landing Page Submission,Google,80,0,4,93.67
0e80ef9e-0234-44c1-b2a7-40d11345b489,637376,API,Google,80,0,4,308.5
3931ac0e-878f-48d9-9771-197185306681,637361,Landing Page Submission,Google,135,0,4,80
6a3fa5b3-195d-492e-b488-f463fb61ccae,637360,Landing Page Submission,Google,110,0,5,77.5
61d34d8c-f45d-4b46-b760-f882e0134990,637345,API,Olark Chat,0,0,0,0
fa341eff-a22f-4f3e-a24a-35cceac36771,637336,Landing Page Submission,Google,260,100,5,48
9ee35741-746a-437f-a25c-411ff958faa0,637315,Landing Page Submission,Google,110,0,3,30
0e9d4a5b-7080-476c-9ac8-ca9484c181c6,637290,API,Google,90,0,2,138
76483ae4-18d6-4847-82ca-128ad76e9d44,637289,Landing Page Submission,Direct Traffic,110,30,4,49.5
58b283ba-e92a-4413-802e-ef8a93d356cc,637281,API,Direct Traffic,150,0,10,151.33
e80edb41-cd6c-48fb-bc9a-5c23d2342848,637265,API,Organic Search,115,0,4,280.33
272696ed-4aff-4b42-8829-b63f122493d9,637257,Landing Page Submission,Direct Traffic,1460,0,141,66.88
342dae00-4302-4c63-a891-7fc61ff0ea15,637256,API,Direct Traffic,380,0,25,189.89
48709667-920b-4b30-b50f-66aab59e8c88,637248,Landing Page Submission,Organic Search,200,40,6,412.75
89cb6653-6e70-4abe-90a4-45be3636d303,637246,API,Google,120,0,7,262.4
061ccd31-4494-42d3-bb39-690417569099,637236,Landing Page Submission,Direct Traffic,100,0,4,321
6787188f-31cf-4d07-8716-f61918fca7ff,637220,API,Olark Chat,10,0,0,0
9f15bd50-ec79-4f1d-9133-123ba85ef3bd,637210,API,Olark Chat,10,0,0,0
4a9c6f06-87fe-4b8c-bf48-08cc7619ff14,637206,Landing Page Submission,Direct Traffic,110,0,6,187
0044c980-284a-4dbe-8d01-31f614bc7e38,637203,API,Olark Chat,0,0,0,0
e7fd29e3-5d3d-49d4-9ed6-4fdfe9834214,637189,API,Organic Search,80,0,3,86.5
ff657a53-e718-4ca9-8305-243c5bf2a349,637188,Landing Page Submission,Google,80,10,2,132.5
d9fabab9-f42b-4a75-aab5-ce07fce367cd,637187,API,Google,130,50,3,722
fb341723-1b94-4156-b186-42f984cddd67,637184,Landing Page Submission,Google,265,50,6,214.2
9306f838-b4f0-4689-8151-9b069dfe1b6d,637183,Landing Page Submission,Direct Traffic,110,0,5,294.5
c7a7da08-978b-4175-8ba0-257f6e5102cc,637178,API,Olark Chat,20,10,0,0
dfa8a8ca-b2c5-4c64-9e62-9d47ecbe1e41,637172,API,Google,80,20,4,734
8570ace7-fafe-4c2e-a0dc-55685674e4c2,637169,Lead Add Form,Reference,0,0,0,0
05714980-fa50-4d89-b9db-f7a027f198a8,637163,Lead Add Form,Reference,20,20,0,0
3c145c1b-006c-403e-bd62-317f240f67a6,637161,Landing Page Submission,Direct Traffic,80,0,2,16
85ce3832-ea0d-4fd4-85ed-0435b50c9f45,637159,Landing Page Submission,Google,125,20,3,245.67
ac975a84-d087-4f2e-a0ae-35b4de09943a,637156,Lead Add Form,Reference,30,30,0,0
a3347125-b2a2-4c43-be9d-43aedb98999f,637148,Lead Add Form,Reference,70,0,0,0
a05cd23c-7902-4a6b-9d7a-f48a36966361,637140,API,Google,200,0,6,258.2
105fcb95-515b-42de-b70b-18311113ef0f,637129,API,Organic Search,120,20,2,675.5
c309cc6d-204f-4ac0-a766-7d326bd01218,637125,Lead Add Form,,-5,0,0,0
67df6047-79b6-44ce-991c-d533cc996d41,637120,Landing Page Submission,Direct Traffic,150,30,2,30
1db05661-890e-4a0b-8a32-f6818635f3b9,637107,API,Google,195,0,3,185.67
49ff349e-eb79-4b97-abc1-f552a6b7b482,637105,Landing Page Submission,Google,260,0,7,151.75
8af372bf-60de-4811-aced-cd17054dbb70,637079,API,Google,105,0,2,737
b84c84a4-8b3b-4fc0-9a86-f2d1df486de5,637076,Landing Page Submission,Direct Traffic,110,0,3,443
1b14a627-aef0-4ac5-a91e-23ec63bc1b5e,637074,API,Olark Chat,-10,0,0,0
11758d09-bc67-459e-81dd-93ca85625ff8,637071,API,Google,105,0,2,677
a75dac45-a96a-4985-bb2c-3a819dd6bea2,637070,Lead Add Form,Welingak Website,0,0,0,0
7ba67e28-daf2-4684-9e2c-64c04c50d40a,637062,Landing Page Submission,Organic Search,80,0,2,83
ee8e15bc-67b9-429a-821f-babafb619e09,637048,API,Google,175,90,6,75
38f8595a-9b0b-4249-a879-f56ff8c0bb86,637044,Lead Add Form,Welingak Website,-10,0,0,0
54984c7c-a7a1-4720-a34d-55e0f6e6b5c8,637039,Landing Page Submission,Google,110,0,2,592
d16ff7c6-7380-458b-8065-3133b548e08e,637023,Lead Add Form,Reference,10,0,0,0
1d5c22e0-2cd2-4937-919d-3a4dbf31191f,637014,API,Google,195,0,3,446.67
250a784b-9534-47cd-8d91-73829f144272,637010,Lead Add Form,Reference,35,0,0,0
60ce90d3-3cb7-4aa4-a2cf-8c9e6d30868c,636991,Landing Page Submission,Google,335,0,5,409.33
cab94083-8343-48c5-acbf-9d246c2bbe07,636979,Landing Page Submission,Organic Search,80,0,2,75
68536987-27a9-4425-b8de-46c63774b936,636978,API,Google,100,20,2,639.5
a771de9b-465d-4a5d-8c4e-29d34297e0d2,636960,API,Google,60,0,2,212.5
34c1ada2-e54a-44d4-bc2b-7aea24a36c3b,636950,Landing Page Submission,Google,220,0,9,163.86
68b3866a-06dd-422f-8291-bfa48a05ba50,636931,Landing Page Submission,Google,450,160,20,248.67
